episode,episode_return,return_ma50,final_distance,distance_ma50,success,success_ma50,episode_steps,epsilon,mean_loss,learning_rate,buffer_size,total_steps
186,10.120753027981376,4.485673790382515,0.029248110949993134,0.06481873959302903,1,0.84,5,0.6890975081319292,0.028013729210942983,0.0005,46999,46999
187,7.625013245433231,4.433918018730891,0.02985338494181633,0.0648291102424264,1,0.84,143,0.6877193131156653,0.02465142614095817,0.0005,47142,47142
188,0.3477829255279872,4.313217053295183,0.02987140603363514,0.06483376391232014,1,0.84,446,0.6863438744894339,0.022120601366949582,0.0005,47588,47588
189,9.502912990519436,4.307504963808503,0.029987573623657227,0.06483778394758702,1,0.84,41,0.684971186740455,0.015486372685877652,0.0005,47629,47629
190,9.459045528342012,4.380854814845466,0.02996681071817875,0.06483940418809653,1,0.84,42,0.6836012443669741,0.022505445841012432,0.0005,47671,47671
191,9.710306499431013,4.38050854098795,0.02987912856042385,0.0648397071287036,1,0.84,47,0.6822340418782402,0.025130952563523216,0.0005,47718,47718
192,9.912361993820692,4.378480334030201,0.029711522161960602,0.06483475238084793,1,0.84,33,0.6808695737944838,0.026384990986888155,0.0005,47751,47751
193,6.634339239427355,4.335355124084593,0.029927115887403488,0.06483551755547523,1,0.84,287,0.6795078346468948,0.020181723337949868,0.0005,48038,48038
194,-15.87018526781404,3.874450822283093,0.2654109597206116,0.0695475447922945,0,0.82,500,0.678148818977601,0.024559086965746248,0.0005,48538,48538
195,10.272625012720827,3.9005875751812016,0.02848103828728199,0.06952404897660017,1,0.82,7,0.6767925213396458,0.020078934013976583,0.0005,48545,48545
196,10.099552118196641,3.983162853145454,0.029010726138949394,0.06950537972152233,1,0.82,4,0.6754389362969666,0.002490762824891135,0.0005,48549,48549
197,10.166368964322215,3.98053753572386,0.029767224565148354,0.06952006593346596,1,0.82,7,0.6740880584243727,0.001969874304320131,0.0005,48556,48556
198,8.805123833065856,3.955402288653122,0.029788929969072342,0.06952028840780258,1,0.82,97,0.6727398823075239,0.01865990005179126,0.0005,48653,48653
199,-15.84811659328867,3.462319194745046,0.09716089814901352,0.07086548428982496,0,0.8,500,0.6713944025429088,0.02107586650340818,0.0005,49153,49153
200,8.598288958025465,4.07891583428753,0.029113715514540672,0.06267038278281689,1,0.82,54,0.670051613737823,0.033571583154197365,0.0005,49207,49207
201,9.899911433501702,4.089111414720728,0.029973912984132767,0.06267188239842653,1,0.82,22,0.6687115105103473,0.012780314740005204,0.0005,49229,49229
202,9.765189179803302,4.7582909891195415,0.029889807105064392,0.05864003945142031,1,0.84,29,0.6673740874893266,0.016438623472791295,0.0005,49258,49258
203,9.863297839437163,4.761273649272241,0.02962413616478443,0.05863770939409733,1,0.84,44,0.6660393393143479,0.0310647563257424,0.0005,49302,49302
204,9.729938385873476,4.766534431874328,0.029787736013531685,0.058640067726373674,1,0.84,54,0.6647072606357192,0.041157661074841465,0.0005,49356,49356
205,-21.77568764148214,4.60788118956474,0.3061397075653076,0.060335210710763934,0,0.84,500,0.6633778461144477,0.02269030619645491,0.0005,49856,49856
206,-7.280013850154333,4.642149386651926,0.04660181701183319,0.060029966458678245,0,0.84,500,0.6620510904222189,0.02294468214979861,0.0005,50000,50356
207,9.999943243465292,4.658343526996086,0.02912662737071514,0.060013172179460526,1,0.84,19,0.6607269882413744,0.02684920927583191,0.0005,50000,50375
208,-11.991679022318788,4.358749089542235,0.24631047248840332,0.06434109166264534,0,0.82,500,0.6594055342648917,0.02396073125069961,0.0005,50000,50875
209,9.611750459784744,4.397951952991502,0.02991940826177597,0.06434421993792057,1,0.82,34,0.6580867231963619,0.03181458023369915,0.0005,50000,50909
210,10.249705926149197,4.791602904774894,0.02970973029732704,0.06272251382470131,1,0.84,11,0.6567705497499692,0.0025413944068449464,0.0005,50000,50920
211,8.052603197672047,5.501449485526561,0.02994685433804989,0.05209291931241751,1,0.86,172,0.6554570086504692,0.02721180997147268,0.0005,50000,51092
212,10.20278878682763,6.046093030495223,0.029621277004480362,0.049897774197161196,1,0.88,10,0.6541460946331682,0.002922811813186854,0.0005,50000,51102
213,10.35209702250079,6.060772093145566,0.029590565711259842,0.04989711485803127,1,0.88,8,0.6528378024439019,0.03217793347721454,0.0005,50000,51110
214,1.7104704679000236,5.978971624146079,0.029879475012421608,0.049895913414657114,1,0.88,355,0.6515321268390141,0.021822913988939367,0.0005,50000,51465
215,8.183394653773432,5.934513411663116,0.029857108369469643,0.04991052813827992,1,0.88,159,0.6502290625853361,0.024462066602866817,0.0005,50000,51624
216,9.869647605256906,5.9284452604697595,0.029721835628151894,0.04991279445588589,1,0.88,23,0.6489286044601654,0.006479094781831879,0.0005,50000,51647
217,10.299509987611033,5.964457263671724,0.02983001247048378,0.04991269830614328,1,0.88,7,0.6476307472512451,0.0017190216375248773,0.0005,50000,51654
218,-7.744010482651828,5.6152783621958235,0.06984180957078934,0.050709651000797745,0,0.86,500,0.6463354857567426,0.025825982653303072,0.0005,50000,52154
219,9.73282445673661,5.626732070431716,0.029513228684663773,0.050701252035796646,1,0.86,21,0.6450428147852291,0.008545565535314381,0.0005,50000,52175
220,-9.938597274486346,5.224196551248451,0.08619080483913422,0.051844202652573584,0,0.84,500,0.6437527291556586,0.02733330312522594,0.0005,50000,52675
221,9.629196346133226,5.821939220196633,0.02908151224255562,0.04789559796452522,1,0.86,30,0.6424652236973473,0.028378066866813847,0.0005,50000,52705
222,10.201663647878624,5.909494924157531,0.029508400708436966,0.04788636408746243,1,0.86,9,0.6411802932499525,0.029496062624578673,0.0005,50000,52714
223,-24.254386426210527,5.23048390642571,0.29493945837020874,0.05319146901369095,0,0.84,500,0.6398979326634526,0.024212415272369982,0.0005,50000,53214
224,9.276451234499259,5.24072195044972,0.029765751212835312,0.053187102153897284,1,0.84,59,0.6386181367981257,0.01889247806363944,0.0005,50000,53273
225,8.63279031938037,5.236333188926263,0.02992841601371765,0.053186949789524075,1,0.84,78,0.6373409005245295,0.014754190023104923,0.0005,50000,53351
226,9.886297090343993,5.2384935389274085,0.029780671000480652,0.05318367995321751,1,0.84,15,0.6360662187234805,0.02841530766648551,0.0005,50000,53366
227,8.047507914801509,5.268520706613526,0.029910365119576454,0.053183400556445125,1,0.84,139,0.6347940862860335,0.027921656343462817,0.0005,50000,53505
228,9.53718862396794,5.249833658043226,0.029605630785226822,0.05317778665572405,1,0.84,34,0.6335244981134615,0.019826270747751763,0.0005,50000,53539
229,7.178656123878055,5.184677913166075,0.029868708923459053,0.05319395892322063,1,0.84,183,0.6322574491172346,0.0244887044676834,0.0005,50000,53722
230,9.729345185270484,5.2169274191441195,0.029771307483315468,0.05319356754422188,1,0.84,38,0.6309929342190002,0.011344238132311913,0.0005,50000,53760
231,9.794206964157548,5.227941422481949,0.029584983363747597,0.05318637728691101,1,0.84,30,0.6297309483505622,0.015471322335846102,0.0005,50000,53790
232,9.602553973821125,5.251387146253717,0.029984019696712494,0.05318886239081621,1,0.84,27,0.6284714864538611,0.03370375878013739,0.0005,50000,53817
233,10.035534588960134,5.24829626147618,0.029390526935458183,0.05317847970873117,1,0.84,30,0.6272145434809534,0.014556094216338048,0.0005,50000,53847
234,3.5152048970176066,5.150027275288616,0.029987672343850136,0.05318559505045414,1,0.84,378,0.6259601143939915,0.025173701138344037,0.0005,50000,54225
235,10.217155867822772,5.187172464052668,0.028704028576612473,0.0531613264977932,1,0.84,7,0.6247081941652035,0.042273316149865944,0.0005,50000,54232
236,9.755742088912752,5.179872245271297,0.029603172093629837,0.053168427720665934,1,0.84,32,0.6234587777768731,0.03434907624250627,0.0005,50000,54264
237,8.973555502811436,5.20684309041886,0.029394278302788734,0.05315924558788538,1,0.84,85,0.6222118602213194,0.024736035929527132,0.0005,50000,54349
238,10.386881873084764,5.407625069369995,0.029245875775814056,0.053146734982728955,1,0.84,13,0.6209674365008767,0.019270368099499207,0.0005,50000,54362
239,-11.173409764469774,4.994098614270211,0.11833620816469193,0.05491370767354965,0,0.82,500,0.619725501627875,0.027261729332152755,0.0005,50000,54862
240,9.322288135282886,4.991363466409029,0.029937097802758217,0.054913113415241244,1,0.82,54,0.6184860506246193,0.028174048564526148,0.0005,50000,54916
241,8.93587942339114,4.975874924888231,0.029927575960755348,0.05491408236324787,1,0.82,98,0.61724907852337,0.02379360473631615,0.0005,50000,55014
242,7.238571744161289,4.922399119895043,0.029999567195773125,0.05491984326392412,1,0.82,262,0.6160145803663232,0.02664343220890919,0.0005,50000,55276
243,10.19286413715065,4.993569617849509,0.02956731617450714,0.054912647269666194,1,0.82,7,0.6147825512055906,0.0019107635764937317,0.0005,50000,55283
244,8.926705008953418,5.489507423384858,0.029964519664645195,0.05020371846854687,1,0.84,85,0.6135529861031793,0.024361671063610736,0.0005,50000,55368
245,9.722972554819457,5.478514374226831,0.02938106656074524,0.050221719034016135,1,0.84,27,0.612325880130973,0.025737052177579177,0.0005,50000,55395
246,10.12825652851314,5.479088462433161,0.02927512116730213,0.050227006934583186,1,0.84,6,0.611101228370711,0.015058666176628321,0.0005,50000,55401
247,10.09333065737889,5.477627696294295,0.029130732640624046,0.0502142770960927,1,0.84,9,0.6098790259139696,0.036623643206742905,0.0005,50000,55410
248,9.735288056740032,5.496230980767779,0.029960904270410538,0.050217716582119466,1,0.84,22,0.6086592678621416,0.02585071351230991,0.0005,50000,55432
249,9.113941136074272,5.995472135355037,0.029887152835726738,0.04887224167585373,1,0.86,71,0.6074419493264174,0.035296581872463435,0.0005,50000,55503
250,10.211391196947114,6.0277341801334705,0.029131345450878143,0.04887259427458048,1,0.86,18,0.6062270654277645,0.017375469841580424,0.0005,50000,55521
251,9.721411221660421,6.024164175896645,0.029992081224918365,0.04887295763939619,1,0.86,54,0.6050146112969089,0.03685405028173355,0.0005,50000,55575
252,6.630774476342524,5.961475881827429,0.029377436265349388,0.04886271022260189,1,0.86,226,0.6038045820743151,0.02880334510314443,0.0005,50000,55801
253,-7.799613687804269,5.608217651282602,0.14047813415527344,0.05107979018241167,0,0.84,500,0.6025969729101665,0.025308046842808834,0.0005,50000,56301
254,-12.047499107826445,5.172668901408602,0.12644654512405396,0.05301296636462212,0,0.82,500,0.6013917789643461,0.027115464674890972,0.0005,50000,56801
255,-11.519074760148571,5.377801159035273,0.15020297467708588,0.04989423170685768,0,0.82,500,0.6001889954064175,0.03287462843314279,0.0005,50000,57301
256,9.712194104704437,5.7176453181324485,0.029951157048344612,0.049561218507587906,1,0.84,32,0.5989886174156046,0.02603198242286453,0.0005,50000,57333
257,-53.23888188303497,4.452868815602444,1.166184902191162,0.07230238400399686,0,0.82,500,0.5977906401807734,0.028551557932281868,0.0005,50000,57833
258,1.2006473697683138,4.716715343444185,0.029936889186501503,0.06797491233795881,1,0.84,332,0.5965950589004119,0.028183526555511047,0.0005,50000,58165
259,7.188501499445125,4.668250364237393,0.029827222228050232,0.0679730686172843,1,0.84,187,0.595401868782611,0.029425876183350654,0.0005,50000,58352
260,-0.6628517096989981,4.449999211520429,0.029678495600819588,0.06797244392335415,1,0.84,411,0.5942110650450458,0.029780472169625698,0.0005,50000,58763
261,4.5060574466941645,4.37906829650087,0.029909053817391396,0.06797168791294098,1,0.84,293,0.5930226429149558,0.0310443427402577,0.0005,50000,59056
262,7.547302559213281,4.3259585719485845,0.029353810474276543,0.0679663385823369,1,0.84,120,0.5918365976291259,0.030268894159720124,0.0005,50000,59176
263,-10.408350633267371,3.9107496188332207,0.09114818274974823,0.06919749092310667,0,0.82,500,0.5906529244338676,0.029216576876700855,0.0005,50000,59676
264,10.092658139969279,4.078393372274607,0.02981031872332096,0.06919610779732466,1,0.82,25,0.5894716185849999,0.03204351861029863,0.0005,50000,59701
265,10.152727765548848,4.117780034510114,0.0298013873398304,0.06919499337673188,1,0.82,30,0.5882926753478298,0.01605227992016201,0.0005,50000,59731
266,-13.958234055879066,3.6412224012873953,0.18263420462608337,0.0722532407566905,0,0.8,500,0.5871160899971342,0.025200189711875282,0.0005,50000,60231
267,8.766716951775336,3.6105665405706806,0.029743986204266548,0.07225152023136616,1,0.8,112,0.5859418578171399,0.017832498938202792,0.0005,50000,60343
268,4.070106433574702,3.8468488788952113,0.02998797781765461,0.07145444359630346,1,0.82,227,0.5847699741015057,0.02697201086760043,0.0005,50000,60570
269,9.819676434428716,3.848585918449053,0.029904108494520187,0.0714622611925006,1,0.82,33,0.5836004341533026,0.013936611008830369,0.0005,50000,60603
270,-56.23011226208864,2.9227556186970083,0.9239387512207031,0.08821722012013197,0,0.82,500,0.5824332332849961,0.02662142370233778,0.0005,50000,61103
271,-12.72331266159391,2.475705438542465,0.11901502311229706,0.0900158903375268,0,0.8,500,0.5812683668184261,0.027261968470178543,0.0005,50000,61603
272,-21.80031626186422,1.835665840347608,0.20451366901397705,0.0935159957036376,0,0.78,500,0.5801058300847892,0.029481970557477324,0.0005,50000,62103
273,-23.334727847706922,1.8540590119176807,0.2708854377269745,0.09303491529077292,0,0.78,500,0.5789456184246197,0.029746009073918684,0.0005,50000,62603
274,-10.212705196519106,1.4642758832973133,0.09391950815916061,0.09431799042969942,0,0.76,500,0.5777877271877704,0.025010041345027274,0.0005,50000,63103
275,-10.997701972827828,1.0716660374531488,0.13841384649276733,0.09648769903928041,0,0.74,500,0.5766321517333949,0.027691715546650814,0.0005,50000,63603
276,9.135247394906486,1.0566450435443988,0.02993706241250038,0.09649082686752081,1,0.74,63,0.5754788874299281,0.026644165487220837,0.0005,50000,63666
277,9.905387551582768,1.0938026362800242,0.029373476281762123,0.09648008909076453,1,0.74,17,0.5743279296550683,0.050250374527155035,0.0005,50000,63683
278,9.653524403608918,1.096129351872844,0.029935039579868317,0.09648667726665736,1,0.74,37,0.5731792737957582,0.022315076297476283,0.0005,50000,63720
279,9.605429041531115,1.1446648102259054,0.02957220748066902,0.09648074723780155,1,0.74,33,0.5720329152481667,0.016431239232505588,0.0005,50000,63753
280,10.05518391148613,1.151181584750218,0.029584672302007675,0.0964770145341754,1,0.74,11,0.5708888494176704,0.022957342708568005,0.0005,50000,63764
281,10.048083382768647,1.15625911312244,0.029905829578638077,0.09648343145847321,1,0.74,24,0.569747071718835,0.03633678268912869,0.0005,50000,63788
282,9.924721564017098,1.1627024649263593,0.029318014159798622,0.09647011134773492,1,0.74,14,0.5686075775753973,0.010315232402977667,0.0005,50000,63802
283,9.81731101189332,1.1583379933850226,0.029416164383292198,0.0964706240966916,1,0.74,24,0.5674703624202465,0.02361934485573632,0.0005,50000,63826
284,10.46332842587278,1.2973004639621264,0.02969127520918846,0.09646469615399837,1,0.74,9,0.5663354216954061,0.0014143672176740235,0.0005,50000,63835
285,10.09583630971195,1.29487407279991,0.029570559039711952,0.09648202676326037,1,0.74,22,0.5652027508520152,0.038798109749967065,0.0005,50000,63857
286,9.479942297598463,1.2893580769736241,0.02942398190498352,0.09647844295948743,1,0.74,50,0.5640723453503111,0.03727943874895573,0.0005,50000,63907
287,9.729099399808225,1.3044689549135597,0.02979113534092903,0.09648638010025025,1,0.74,32,0.5629442006596105,0.049001645333191846,0.0005,50000,63939
288,-9.923854368986705,0.8982542300721308,0.0655376985669136,0.09721221655607223,0,0.72,500,0.5618183122582913,0.03153357789840083,0.0005,50000,64439
289,-9.303975179791633,0.9356429217656934,0.08921907842159271,0.09662987396121026,0,0.72,500,0.5606946756337747,0.03207143287686631,0.0005,50000,64939
290,9.474043534439234,0.9386780297488204,0.029950305819511414,0.09663013812154532,1,0.72,42,0.5595732862825071,0.02979666405701123,0.0005,50000,64981
291,10.31848444993467,0.966330130279691,0.029393253847956657,0.09661945167928934,1,0.72,11,0.5584541397099421,0.046054802877320486,0.0005,50000,64992
292,9.758532448236217,1.0167293443611896,0.029768286272883415,0.09661482606083155,1,0.72,27,0.5573372314305222,0.031248604236343118,0.0005,50000,65019
293,-11.336760259731884,0.5861368564235392,0.04385053738951683,0.09690049048513175,0,0.7,500,0.5562225569676611,0.029257003518287094,0.0005,50000,65519
294,-11.385846079947578,0.1798858346455192,0.0921851322054863,0.09814490273594856,0,0.68,500,0.5551101118537257,0.03276431741542183,0.0005,50000,66019
295,9.047542547114828,0.16637723449142647,0.029637949541211128,0.09815004039555789,1,0.68,50,0.5539998916300183,0.029626364840660245,0.0005,50000,66069
